Sample,Potential_V,Current1_A,Current2_A,NaOH_M,Inhibitor_ppm,Temp_C
"2.5M, 125PPM, 60DEGREES",-1.39023,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.38779,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.38535,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.3829,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.38046,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.37802,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.37558,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.37314,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.3707,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.36826,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.36581,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.36337,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.36093,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.35849,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.35605,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.35361,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.35117,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.34872,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.34628,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.34384,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.3414,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.33896,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.33652,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.33408,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.33163,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.32919,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.32675,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.32431,-0.0995087,0.0995087,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.32187,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.31943,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.31699,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.31454,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.3121,-0.0947906,0.0947906,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.30966,-0.0850189,0.0850189,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.30722,-0.0830139,0.0830139,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.30478,-0.0856232,0.0856232,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.30234,-0.0922638,0.0922638,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.2999,-0.0914459,0.0914459,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.29745,-0.0856262,0.0856262,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.29501,-0.0751434,0.0751434,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.29257,-0.0682281,0.0682281,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.29013,-0.0678864,0.0678864,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.28769,-0.0725037,0.0725037,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.28525,-0.0776062,0.0776062,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.28281,-0.0748993,0.0748993,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.28036,-0.0682678,0.0682678,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.27792,-0.0575409,0.0575409,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.27548,-0.0530396,0.0530396,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.27304,-0.0542419,0.0542419,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.2706,-0.0604675,0.0604675,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.26816,-0.0631683,0.0631683,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.26572,-0.0596466,0.0596466,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.26328,-0.0517731,0.0517731,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.26083,-0.0419403,0.0419403,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.25839,-0.0397491,0.0397491,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.25595,-0.042218,0.042218,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.25351,-0.049649,0.049649,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.25107,-0.0499603,0.0499603,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.24863,-0.0453705,0.0453705,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.24619,-0.0361145,0.0361145,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.24374,-0.0285248,0.0285248,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.2413,-0.028006,0.028006,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.23886,-0.0323334,0.0323334,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.23642,-0.0387665,0.0387665,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.23398,-0.0375458,0.0375458,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.23154,-0.0320892,0.0320892,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.2291,-0.0220337,0.0220337,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.22665,-0.0170959,0.0170959,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.22421,-0.0181488,0.0181488,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.22177,-0.0243195,0.0243195,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.21933,-0.0289948,0.0289948,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.21689,-0.0268646,0.0268646,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.21445,-0.0203339,0.0203339,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.21201,-0.0104645,0.0104645,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.20956,-0.00738892,0.00738892,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.20712,-0.00967407,0.00967407,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.20468,-0.0176361,0.0176361,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.20224,-0.0205261,0.0205261,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.1998,-0.0176453,0.0176453,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.19736,-0.0102081,0.0102081,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.19492,-0.0010495,0.0010495,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.19247,0.000457458,0.000457458,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.19003,-0.0027832,0.0027832,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.18759,-0.0111481,0.0111481,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.18515,-0.0130768,0.0130768,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.18271,-0.00991516,0.00991516,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.18027,-0.00184418,0.00184418,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.17783,0.00647064,0.00647064,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.17538,0.00697296,0.00697296,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.17294,0.00243439,0.00243439,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.1705,-0.00620941,0.00620941,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.16806,-0.00724915,0.00724915,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.16562,-0.00332306,0.00332306,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.16318,0.00567749,0.00567749,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.16074,0.0122345,0.0122345,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.15829,0.0114746,0.0114746,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.15585,0.00538422,0.00538422,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.15341,-0.00266022,0.00266022,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.15097,-0.002836,0.002836,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.14853,0.0016153,0.0016153,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.14609,0.0110474,0.0110474,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.14365,0.0153992,0.0153992,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.1412,0.0134552,0.0134552,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.13876,0.00612976,0.00612976,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.13632,-0.000599976,0.000599976,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.13388,0.000311066,0.000311066,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.13144,0.00568115,0.00568115,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.129,0.0150421,0.0150421,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.12656,0.0179016,0.0179016,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.12411,0.0148987,0.0148987,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.12167,0.00660553,0.00660553,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.11923,0.00189697,0.00189697,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.11679,0.00395477,0.00395477,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.11435,0.0104675,0.0104675,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.11191,0.0192474,0.0192474,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.10947,0.0206055,0.0206055,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.10703,0.0168396,0.0168396,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.10458,0.00776672,0.00776672,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.10214,0.00515381,0.00515381,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.0997,0.00820618,0.00820618,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.09726,0.0161896,0.0161896,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.09482,0.0239166,0.0239166,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.09238,0.0234283,0.0234283,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.08994,0.0178925,0.0178925,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.08749,0.00941772,0.00941772,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.08505,0.00921021,0.00921021,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.08261,0.0140106,0.0140106,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.08017,0.0238159,0.0238159,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.07773,0.0280975,0.0280975,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.07529,0.0257782,0.0257782,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.07285,0.0176819,0.0176819,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.0704,0.0125549,0.0125549,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.06796,0.0147552,0.0147552,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.06552,0.0225739,0.0225739,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.06308,0.0321259,0.0321259,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.06064,0.0324341,0.0324341,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.0582,0.0268341,0.0268341,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.05576,0.0173828,0.0173828,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.05331,0.0171844,0.0171844,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.05087,0.0229156,0.0229156,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.04843,0.0335083,0.0335083,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.04599,0.0383301,0.0383301,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.04355,0.0357452,0.0357452,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.04111,0.0267151,0.0267151,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.03867,0.0221588,0.0221588,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.03622,0.0256592,0.0256592,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.03378,0.0348053,0.0348053,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.03134,0.0438751,0.0438751,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.0289,0.0438019,0.0438019,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.02646,0.0375153,0.0375153,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.02402,0.0290924,0.0290924,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.02158,0.0301697,0.0301697,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.01913,0.0371307,0.0371307,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.01669,0.0484894,0.0484894,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.01425,0.0516418,0.0516418,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.01181,0.0478088,0.0478088,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.00937,0.0381256,0.0381256,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.00693,0.0361267,0.0361267,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.00449,0.0408813,0.0408813,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.00204,0.0514221,0.0514221,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.999603,0.0581116,0.0581116,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.997162,0.0564636,0.0564636,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.99472,0.047876,0.047876,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.992279,0.0422638,0.0422638,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.989838,0.0450256,0.0450256,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.987396,0.0537415,0.0537415,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.984955,0.0629547,0.0629547,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.982513,0.0626648,0.0626648,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.980072,0.0557159,0.0557159,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.977631,0.0470886,0.0470886,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.975189,0.047998,0.047998,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.972748,0.0546631,0.0546631,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.970306,0.0649384,0.0649384,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.967865,0.0659027,0.0659027,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.965424,0.0601593,0.0601593,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.962982,0.0496857,0.0496857,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.960541,0.0484314,0.0484314,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.958099,0.053479,0.053479,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.955658,0.0636292,0.0636292,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.953217,0.0659332,0.0659332,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.950775,0.0607819,0.0607819,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.948334,0.0494843,0.0494843,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.945892,0.0464935,0.0464935,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.943451,0.0502258,0.0502258,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.94101,0.0597473,0.0597473,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.938568,0.0633118,0.0633118,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.936127,0.0589111,0.0589111,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.933685,0.0479584,0.0479584,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.931244,0.0434692,0.0434692,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.928802,0.0461487,0.0461487,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.926361,0.0550446,0.0550446,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.92392,0.0599762,0.0599762,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.921478,0.0566437,0.0566437,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.919037,0.0464417,0.0464417,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.916595,0.0406433,0.0406433,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.914154,0.0429962,0.0429962,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.911713,0.0513641,0.0513641,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.909271,0.0578339,0.0578339,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.90683,0.0553497,0.0553497,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.904388,0.0462311,0.0462311,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.901947,0.0393494,0.0393494,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.899506,0.0413116,0.0413116,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.897064,0.049292,0.049292,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.894623,0.0572174,0.0572174,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.892181,0.0555054,0.0555054,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.88974,0.0472443,0.0472443,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.887299,0.0396729,0.0396729,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.884857,0.0413177,0.0413177,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.882416,0.0488647,0.0488647,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.879974,0.0578156,0.0578156,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.877533,0.0570099,0.0570099,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.875092,0.0498962,0.0498962,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.87265,0.0414673,0.0414673,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.870209,0.0426941,0.0426941,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.867767,0.0496033,0.0496033,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.865326,0.0593933,0.0593933,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.862885,0.0597992,0.0597992,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.860443,0.0538025,0.0538025,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.858002,0.0447449,0.0447449,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.85556,0.0454224,0.0454224,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.853119,0.0516876,0.0516876,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.850677,0.0621277,0.0621277,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.848236,0.0641296,0.0641296,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.845795,0.059436,0.059436,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.843353,0.0499573,0.0499573,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.840912,0.0493927,0.0493927,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.83847,0.0548126,0.0548126,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.836029,0.0656708,0.0656708,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.833588,0.0696594,0.0696594,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.831146,0.0666412,0.0666412,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.828705,0.0577271,0.0577271,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.826263,0.0554871,0.0554871,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.823822,0.0598206,0.0598206,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.821381,0.0702301,0.0702301,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.818939,0.0768555,0.0768555,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.816498,0.0754791,0.0754791,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.814056,0.0676697,0.0676697,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.811615,0.0635895,0.0635895,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.809174,0.067392,0.067392,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.806732,0.0771484,0.0771484,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.804291,0.0860779,0.0860779,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.801849,0.0860687,0.0860687,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.799408,0.079657,0.079657,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.796967,0.0743896,0.0743896,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.794525,0.0778961,0.0778961,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.792084,0.0872925,0.0872925,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.789642,0.0977661,0.0977661,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.787201,0.0992096,0.0992096,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.78476,0.0942291,0.0942291,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.782318,0.0882507,0.0882507,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.779877,0.0912415,0.0912415,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.777435,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.774994,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.772552,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.770111,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.76767,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.765228,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.762787,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.760345,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.757904,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.755463,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.753021,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.75058,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.748138,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.745697,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.743256,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.740814,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.738373,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.735931,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.73349,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.731049,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.728607,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.726166,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.723724,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.721283,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.718842,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.7164,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.713959,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.711517,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.709076,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.706635,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.704193,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.701752,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.69931,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.696869,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.694427,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.691986,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.689545,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.687103,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.684662,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.68222,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.679779,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.677338,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.674896,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.672455,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.670013,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.667572,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.665131,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.662689,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.660248,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.657806,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.655365,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.652924,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.650482,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.648041,0.1,0.1,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-0.645599,0.1,0.1,2.5,125,60
