Sample,Potential_V,Current1_A,Current2_A,HCl_M,Inhibitor_ppm,Temp_C
"1.75M, 125PPM, 45DEGREES.2",0.225677,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.228119,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.23056,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.233002,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.235443,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.237885,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.240326,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.242767,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.245209,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.24765,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.250092,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.252533,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.254974,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.257416,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.259857,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.262299,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.26474,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.267181,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.269623,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.272064,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.27450600000000003,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.276947,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.279388,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.28183,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.284271,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.286713,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.289154,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.291595,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.294037,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.296478,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.29892,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.301361,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.303802,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.306244,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.308685,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.311127,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.313568,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.31601,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.318451,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.320892,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.323334,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.325775,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.328217,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.330658,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.333099,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.335541,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.337982,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.340424,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.342865,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.345306,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.347748,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.350189,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.35263100000000003,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.355072,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.357513,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.359955,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.362396,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.364838,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.367279,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.36972,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.372162,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.374603,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.377045,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.379486,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.381927,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.384369,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.38681,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.389252,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.391693,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.394135,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.396576,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.399017,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.401459,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.4039,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.406342,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.408783,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.411224,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.413666,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.416107,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.418549,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.42099,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.423431,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.425873,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.428314,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.43075600000000003,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.433197,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.435638,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.43808,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.440521,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.442963,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.445404,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.447845,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.450287,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.452728,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.45517,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.457611,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.460052,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.462494,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.464935,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.467377,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.469818,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.47226,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.474701,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.477142,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.479584,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.482025,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.484467,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.486908,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.489349,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.491791,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.494232,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.496674,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.499115,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.501556,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.503998,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.506439,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.508881,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.511322,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.513763,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.516205,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.518646,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.521088,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.523529,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.52597,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.528412,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.530853,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.533295,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.535736,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.538177,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.540619,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.54306,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.545502,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.547943,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.550385,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.552826,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.555267,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.557709,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.56015,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.562592,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.565033,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.567474,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.569916,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.572357,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.574799,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.57724,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.579681,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.582123,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.584564,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.587006,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.589447,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.591888,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.59433,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.596771,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.599213,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.601654,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.604095,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.606537,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.608978,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.61142,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.613861,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.616302,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.618744,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.621185,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.623627,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.626068,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.62851,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.630951,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.633392,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.635834,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.638275,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.640717,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.643158,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.645599,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.648041,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.650482,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.652924,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.655365,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.657806,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.660248,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.662689,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.665131,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.667572,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.670013,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.672455,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.674896,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.677338,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.679779,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.68222,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.684662,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.687103,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.689545,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.691986,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.694427,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.696869,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.69931,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.701752,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.704193,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.706635,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.709076,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.711517,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.713959,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.7164,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.718842,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.721283,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.723724,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.726166,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.728607,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.731049,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.73349,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.735931,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.738373,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.740814,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.743256,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.745697,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.748138,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.75058,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.753021,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.755463,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.757904,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.760345,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.762787,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.765228,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.76767,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.770111,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.772552,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.774994,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.777435,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.779877,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.782318,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.78476,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.787201,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.789642,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.792084,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.794525,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.796967,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.799408,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.801849,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.804291,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.806732,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.809174,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.811615,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.814056,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.816498,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.818939,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.821381,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.823822,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.826263,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.828705,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.831146,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.833588,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.836029,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.83847,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.840912,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.843353,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.845795,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.848236,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.850677,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.853119,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.85556,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.858002,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.860443,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.862885,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.865326,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.867767,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.870209,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.87265,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.875092,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.877533,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.879974,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.882416,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.884857,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.887299,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.88974,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.892181,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.894623,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.897064,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.899506,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.901947,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.904388,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.90683,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.909271,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.911713,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.914154,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.916595,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.919037,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.921478,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.92392,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.926361,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.928802,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.931244,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.933685,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.936127,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.938568,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.94101,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.943451,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.945892,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.948334,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.950775,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.953217,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.955658,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.958099,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.960541,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.962982,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.965424,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.967865,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.970306,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.972748,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.975189,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.977631,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.980072,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.982513,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.984955,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.987396,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.989838,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.992279,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.99472,0.1,0.1,1.75,125,45
"1.75M, 125PPM, 45DEGREES.2",0.997162,0.1,0.1,1.75,125,45
"2.5M, 125PPM, 60DEGREES",-1.99448,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.99203,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.98959,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.98715,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.98471,-0.0999969,0.0999969,2.5,125,60
"2.5M, 125PPM, 60DEGREES",-1.98227,-0.0999969,0.0999969,2.5,125,60
